Class,Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Hunter,Class-wide / Shared,Ability,Aspect of the Beast,13161,13161,,30,"The hunter takes on the aspects of a beast, becoming untrackable. Only one Aspect can be active at a time.",Utility,Utility,0,,50 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=13161,
Hunter,Class-wide / Shared,Ability,Aspect of the Cheetah,5118,5118,,20,"The hunter takes on the aspects of a cheetah, increasing movement speed by 30%. If the hunter is struck, 
he
will be dazed for 4 sec. Only one Aspect can be active at a time.",Mobility,Utility,0,4,40 Mana,,Cooldown,"LONG_BUFF, MOVEMENT, MOVEMENT_SPEED",https://www.wowhead.com/tbc/spell=5118,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,13165,13165,Rank 1,10,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 20. Only one Aspect can be active at a time.",Offensive,Main,0,,20 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=13165,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,14318,13165,Rank 2,18,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 35. Only one Aspect can be active at a time.",Offensive,Main,0,,35 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14318,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,14319,13165,Rank 3,28,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 50. Only one Aspect can be active at a time.",Offensive,Main,0,,50 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14319,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,14320,13165,Rank 4,38,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 70. Only one Aspect can be active at a time.",Offensive,Main,0,,70 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14320,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,14321,13165,Rank 5,48,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 90. Only one Aspect can be active at a time.",Offensive,Main,0,,90 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14321,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,14322,13165,Rank 6,58,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 110. Only one Aspect can be active at a time.",Offensive,Main,0,,110 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14322,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,25296,13165,Rank 7,60,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 120. Only one Aspect can be active at a time.",Offensive,Main,0,,120 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=25296,
Hunter,Class-wide / Shared,Ability,Aspect of the Hawk,27044,13165,Rank 8,68,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 155. Only one Aspect can be active at a time.",Offensive,Main,0,,140 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=27044,
Hunter,Class-wide / Shared,Ability,Aspect of the Monkey,13163,13163,,4,"The hunter takes on the aspects of a monkey, increasing chance to dodge by 8%. Only one Aspect can be active at a time.",Defensive,Utility,0,,20 Mana,,Cooldown,"BUFF, DEFENSIVE, LONG_BUFF",https://www.wowhead.com/tbc/spell=13163,
Hunter,Class-wide / Shared,Ability,Aspect of the Pack,13159,13159,,40,"The hunter and group members within 30 yards take on the aspects of a pack of cheetahs, increasing movement speed by 30%. If a pack member is struck, they will be dazed for 4 sec. Only one Aspect can be active at a time.",Mobility,Utility,0,4,100 Mana,,Cooldown,"LONG_BUFF, MOVEMENT, MOVEMENT_SPEED, UTILITY",https://www.wowhead.com/tbc/spell=13159,
Hunter,Class-wide / Shared,Ability,Aspect of the Viper,34074,34074,,64,"The hunter takes on the aspects of a viper, regenerating mana equal to up to 55% of 
his
Intellect plus 35% of 
his
level every 5 sec. The lower the hunter's current mana, the more mana will be regenerated. Only one Aspect can be active at a time.",Resource,Main,0,,40 Mana,,Cooldown,"BUFF, RESOURCE",https://www.wowhead.com/tbc/spell=34074,
Hunter,Class-wide / Shared,Ability,Aspect of the Wild,20043,20043,Rank 1,46,"The hunter and group members within 30 yards take on the aspect of the wild, increasing Nature resistance by 45. Only one Aspect can be active at a time.",Utility,Utility,0,,90 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=20043,
Hunter,Class-wide / Shared,Ability,Aspect of the Wild,20190,20043,Rank 2,56,"The hunter and group members within 30 yards take on the aspect of the wild, increasing Nature resistance by 60. Only one Aspect can be active at a time.",Utility,Utility,0,,115 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=20190,
Hunter,Class-wide / Shared,Ability,Aspect of the Wild,27045,20043,Rank 3,68,"The hunter and group members within 30 yards take on the aspect of the wild, increasing Nature resistance by 70. Only one Aspect can be active at a time.",Utility,Utility,0,,150 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=27045,
Hunter,Class-wide / Shared,Ability,Beast Lore,1462,1462,,24,"Gather information about the target beast. The tooltip will display damage, health, armor, any special resistances, and diet. In addition, Beast Lore will reveal whether or not the creature is tameable and what abilities the tamed creature has.",Utility,Utility,0,,40 Mana,,Cooldown,"OUT_OF_COMBAT, UTILITY",https://www.wowhead.com/tbc/spell=1462,
Hunter,Class-wide / Shared,Ability,Call Pet,883,883,,10,Summons your pet to you.,Utility,Utility,0,,,,Cooldown,"PET_SUMMON, UTILITY",https://www.wowhead.com/tbc/spell=883,
Hunter,Class-wide / Shared,Ability,Concussive Shot,5116,5116,,8,"Dazes the target, slowing movement speed by 50% for 4 sec.",Crowd Control,Utility,12,4,6% of base mana,,Cooldown,CC_SOFT,https://www.wowhead.com/tbc/spell=5116,
Hunter,Class-wide / Shared,Ability,Disengage,781,781,Rank 1,20,"Attempts to disengage from the target, reducing threat. Character exits combat mode.",Utility,Utility,5,,50 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=781,
Hunter,Class-wide / Shared,Ability,Disengage,14272,781,Rank 1,34,"Attempts to disengage from the target, reducing threat. More effective than Disengage (Rank 1). Character exits combat mode.",Utility,Utility,5,,100 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=14272,
Hunter,Class-wide / Shared,Ability,Disengage,14273,781,Rank 2,48,"Attempts to disengage from the target, reducing threat. More effective than Disengage (Rank 2). Character exits combat mode.",Utility,Utility,5,,150 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=14273,
Hunter,Class-wide / Shared,Ability,Disengage,27015,781,Rank 3,62,"Attempts to disengage from the target, reducing threat. More effective than Disengage (Rank 3). Character exits combat mode.",Utility,Utility,5,,205 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=27015,
Hunter,Class-wide / Shared,Ability,Dismiss Pet,2641,2641,,10,Dismiss your pet. Dismissing your pet will reduce its happiness by 50.,Utility,Utility,0,,,,Cooldown,"OUT_OF_COMBAT, PET_CONTROL, UTILITY",https://www.wowhead.com/tbc/spell=2641,
Hunter,Class-wide / Shared,Ability,Explosive Trap,13813,13813,Rank 1,34,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 100) to (Ranged Attack Power * 0.1 + 130) Fire damage and burning all enemies for 150 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,275 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=13813,
Hunter,Class-wide / Shared,Ability,Explosive Trap,14316,13813,Rank 2,44,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 139) to (Ranged Attack Power * 0.1 + 187) Fire damage and burning all enemies for 240 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,395 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=14316,
Hunter,Class-wide / Shared,Ability,Explosive Trap,14317,13813,Rank 3,54,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 201) to (Ranged Attack Power * 0.1 + 257) Fire damage and burning all enemies for 330 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,520 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=14317,
Hunter,Class-wide / Shared,Ability,Explosive Trap,27025,13813,Rank 4,61,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 263) to (Ranged Attack Power * 0.1 + 337) Fire damage and burning all enemies for 450 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,650 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=27025,
Hunter,Class-wide / Shared,Ability,Feign Death,5384,5384,,30,Feign death which may trick enemies into ignoring you. Lasts up to 6 min.,Defensive,Utility,30,,80 Mana,,Cooldown,"DEFENSIVE, MINOR, UTILITY",https://www.wowhead.com/tbc/spell=5384,
Hunter,Class-wide / Shared,Ability,Flare,1543,1543,,32,Exposes all hidden and invisible enemies within 10 yards of the targeted area for 20 sec.,Utility,Utility,20,20,50 Mana,,Cooldown,"STEALTH_BREAK, TIMED_EFFECT, UTILITY",https://www.wowhead.com/tbc/spell=1543,
Hunter,Class-wide / Shared,Ability,Freezing Trap,1499,1499,Rank 1,20,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 10 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,50 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=1499,
Hunter,Class-wide / Shared,Ability,Freezing Trap,14310,1499,Rank 2,40,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 15 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,75 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=14310,
Hunter,Class-wide / Shared,Ability,Freezing Trap,14311,1499,Rank 3,60,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 20 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,100 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=14311,
Hunter,Class-wide / Shared,Ability,Freezing Trap,27753,1499,Rank 4,60,"Place a frost trap that freezes the first enemy that approaches, preventing all action for up to 20 sec. Any damage caused will break the ice. Trap will exist for 1 min. Only one trap can be active at a time.",Crowd Control,Utility,30,60,100 Mana,,Cooldown,"CC_HARD, UTILITY",https://www.wowhead.com/tbc/spell=27753,
Hunter,Class-wide / Shared,Ability,Freezing Trap Effect,3355,3355,Rank 1,20,,Crowd Control,Utility,0,20,,,Cooldown,CC_HARD,https://www.wowhead.com/tbc/spell=3355,
Hunter,Class-wide / Shared,Ability,Freezing Trap Effect,14308,3355,Rank 2,40,,Crowd Control,Utility,0,20,,,Cooldown,CC_HARD,https://www.wowhead.com/tbc/spell=14308,
Hunter,Class-wide / Shared,Ability,Freezing Trap Effect,14309,3355,Rank 3,60,,Crowd Control,Utility,0,20,,,Cooldown,CC_HARD,https://www.wowhead.com/tbc/spell=14309,
Hunter,Class-wide / Shared,Ability,Frost Trap,13809,13809,,28,Place a frost trap that creates an ice slick around itself for 30 sec when the first enemy approaches it. All enemies within 10 yards will be slowed by 60% while in the area of effect. Trap will exist for 1 min. Only one trap can be active at a time.,Crowd Control,Utility,30,60,60 Mana,,Cooldown,"CC_SOFT, UTILITY",https://www.wowhead.com/tbc/spell=13809,
Hunter,Class-wide / Shared,Ability,Hunter's Mark,1130,1130,Rank 1,6,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 20 and by an additional 2 each time they are struck by a ranged attack, up to a maximum of 80. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,15 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=1130,
Hunter,Class-wide / Shared,Ability,Hunter's Mark,14323,1130,Rank 2,22,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 45 and by an additional 5 each time they are struck by a ranged attack, up to a maximum of 180. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,30 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=14323,
Hunter,Class-wide / Shared,Ability,Hunter's Mark,14324,1130,Rank 3,40,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 75 and by an additional 8 each time they are struck by a ranged attack, up to a maximum of 300. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,45 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=14324,
Hunter,Class-wide / Shared,Ability,Hunter's Mark,14325,1130,Rank 4,58,"Places the Hunter's Mark on the target, increasing the ranged attack power of all attackers against that target by 110 and by an additional 11 each time they are struck by a ranged attack, up to a maximum of 440. In addition, the target of this ability can always be seen by the hunter whether it stealths or turns invisible. The target also appears on the mini-map. Lasts for 2 min.",Offensive,Main,0,120,60 Mana,,Cooldown + aura,"DEBUFF, DPS, MAINTENANCE, PVE_PVP",https://www.wowhead.com/tbc/spell=14325,
Hunter,Class-wide / Shared,Ability,Immolation Trap,13795,13795,Rank 1,16,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 21 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,50 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=13795,
Hunter,Class-wide / Shared,Ability,Immolation Trap,14302,13795,Rank 2,26,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 43 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,90 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14302,
Hunter,Class-wide / Shared,Ability,Immolation Trap,14303,13795,Rank 3,36,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 68 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,135 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14303,
Hunter,Class-wide / Shared,Ability,Immolation Trap,14304,13795,Rank 4,46,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 102 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,190 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14304,
Hunter,Class-wide / Shared,Ability,Immolation Trap,14305,13795,Rank 5,56,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 138 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,245 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=14305,
Hunter,Class-wide / Shared,Ability,Immolation Trap,27023,13795,Rank 6,65,Place a fire trap that will burn the first enemy to approach for (Ranged Attack Power * 0.1 + 197 * 5) Fire damage over 15 sec. Trap will exist for 1 min. Only one trap can be active at a time.,Offensive,Main,30,60,305 Mana,,Cooldown,"DEBUFF, DPS, MINOR",https://www.wowhead.com/tbc/spell=27023,
Hunter,Class-wide / Shared,Ability,Kill Command,34026,34026,,66,"Give the command to kill, causing your pet to instantly attack for an additional 127 damage. Can only be used after the Hunter lands a critical strike on the target.",Offensive,Main,5,,75 Mana,,Cooldown,"DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=34026,
Hunter,Class-wide / Shared,Ability,Mend Pet,136,136,Rank 1,12,Heals your pet for 125 health over 15 sec.,Healing,Utility,0,15,40 Mana,,Cooldown,"HEAL_SINGLE, PET",https://www.wowhead.com/tbc/spell=136,
